#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	queryItem2	queryItem
Sec31a	Uso1	10090.ENSMUSP00000092157	10090.ENSMUSP00000031355	0	0	0	0	0.113	0	0.6	0	0.63	Uso1	Sec31a
Sec62	Slc33a1	10090.ENSMUSP00000029256	10090.ENSMUSP00000029402	0	0	0	0	0.657	0	0	0	0.657	Slc33a1	Sec62
Sec62	Slc33a1	10090.ENSMUSP00000029256	10090.ENSMUSP00000029402	0	0	0	0	0.657	0	0	0	0.657	Slc33a1	Sec62
Sec62	Slc33a1	10090.ENSMUSP00000029256	10090.ENSMUSP00000029402	0	0	0	0	0.657	0	0	0	0.657	Slc33a1	Sec62
Sec62	Slc33a1	10090.ENSMUSP00000029256	10090.ENSMUSP00000029402	0	0	0	0	0.657	0	0	0	0.657	Slc33a1	Sec62
Sec62	Slc33a1	10090.ENSMUSP00000029256	10090.ENSMUSP00000029402	0	0	0	0	0.657	0	0	0	0.657	Slc33a1	Sec62
Sec62	Slc33a1	10090.ENSMUSP00000029256	10090.ENSMUSP00000029402	0	0	0	0	0.657	0	0	0	0.657	Slc33a1	Sec62
Sirt2	Tuba4a	10090.ENSMUSP00000072732	10090.ENSMUSP00000140657	0	0	0	0	0.061	0.13	0.389	0	0.457	Tuba4a	Sirt2
Smarcc2	Top2b	10090.ENSMUSP00000100868	10090.ENSMUSP00000017629	0	0	0	0	0.12	0.328	0.629	0	0.761	Top2b	Smarcc2
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	U2af2	10090.ENSMUSP00000021428	10090.ENSMUSP00000005041	0	0	0	0	0.098	0.655	0	0	0.675	U2af2	Snw1
Snw1	U2af2	10090.ENSMUSP00000021428	10090.ENSMUSP00000005041	0	0	0	0	0.098	0.655	0	0	0.675	U2af2	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	U2af2	10090.ENSMUSP00000021428	10090.ENSMUSP00000005041	0	0	0	0	0.098	0.655	0	0	0.675	U2af2	Snw1
Snw1	U2af2	10090.ENSMUSP00000021428	10090.ENSMUSP00000005041	0	0	0	0	0.098	0.655	0	0	0.675	U2af2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm1	10090.ENSMUSP00000021428	10090.ENSMUSP00000125003	0	0	0	0	0.163	0.697	0	0	0.735	Srrm1	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Snw1	Srrm2	10090.ENSMUSP00000021428	10090.ENSMUSP00000085993	0	0	0	0	0.106	0.896	0.72	0	0.971	Srrm2	Snw1
Sptan1	Synpo2	10090.ENSMUSP00000097797	10090.ENSMUSP00000102034	0	0	0	0	0.052	0.087	0.419	0	0.453	Synpo2	Sptan1
Sptan1	Sptbn1	10090.ENSMUSP00000097797	10090.ENSMUSP00000099902	0	0	0	0.694	0.825	0.916	0.589	0	0.993	Sptbn1	Sptan1
Sptan1	Sptbn1	10090.ENSMUSP00000097797	10090.ENSMUSP00000099902	0	0	0	0.694	0.825	0.916	0.589	0	0.993	Sptbn1	Sptan1
Sptan1	Uso1	10090.ENSMUSP00000097797	10090.ENSMUSP00000031355	0	0	0	0	0	0	0.6	0	0.6	Uso1	Sptan1
Sptan1	Sptbn1	10090.ENSMUSP00000097797	10090.ENSMUSP00000099902	0	0	0	0.694	0.825	0.916	0.589	0	0.993	Sptbn1	Sptan1
Sptbn1	Uso1	10090.ENSMUSP00000099902	10090.ENSMUSP00000031355	0	0	0	0	0.062	0	0.6	0	0.608	Uso1	Sptbn1
Sptbn1	Uso1	10090.ENSMUSP00000099902	10090.ENSMUSP00000031355	0	0	0	0	0.062	0	0.6	0	0.608	Uso1	Sptbn1
Sptbn1	Uso1	10090.ENSMUSP00000099902	10090.ENSMUSP00000031355	0	0	0	0	0.062	0	0.6	0	0.608	Uso1	Sptbn1
Srpk1	Srsf6	10090.ENSMUSP00000116259	10090.ENSMUSP00000119065	0	0	0	0	0.065	0.511	0.8	0	0.9	Srsf6	Srpk1
Srpk1	Srsf6	10090.ENSMUSP00000116259	10090.ENSMUSP00000119065	0	0	0	0	0.065	0.511	0.8	0	0.9	Srsf6	Srpk1
Srpk1	Srsf7	10090.ENSMUSP00000116259	10090.ENSMUSP00000070983	0	0	0	0	0.074	0.143	0.8	0	0.827	Srsf7	Srpk1
Srpk1	Srsf1	10090.ENSMUSP00000116259	10090.ENSMUSP00000120595	0	0	0	0	0.063	0.764	0.8	0	0.951	Srsf1	Srpk1
Srpk1	Srsf4	10090.ENSMUSP00000116259	10090.ENSMUSP00000061474	0	0	0	0	0.065	0.511	0.8	0	0.9	Srsf4	Srpk1
Srpk1	U2af2	10090.ENSMUSP00000116259	10090.ENSMUSP00000005041	0	0	0	0	0.063	0.683	0	0	0.69	U2af2	Srpk1
Srpk1	U2af2	10090.ENSMUSP00000116259	10090.ENSMUSP00000005041	0	0	0	0	0.063	0.683	0	0	0.69	U2af2	Srpk1
Srpk1	Srsf7	10090.ENSMUSP00000116259	10090.ENSMUSP00000070983	0	0	0	0	0.074	0.143	0.8	0	0.827	Srsf7	Srpk1
Srpk1	Srsf2	10090.ENSMUSP00000116259	10090.ENSMUSP00000090059	0	0	0	0	0.064	0.327	0.8	0	0.863	Srsf2	Srpk1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	Srsf2	10090.ENSMUSP00000125003	10090.ENSMUSP00000090059	0	0	0	0	0.142	0.912	0.6	0	0.967	Srsf2	Srrm1
Srrm1	Srsf2	10090.ENSMUSP00000125003	10090.ENSMUSP00000090059	0	0	0	0	0.142	0.912	0.6	0	0.967	Srsf2	Srrm1
Srrm1	Srsf2	10090.ENSMUSP00000125003	10090.ENSMUSP00000090059	0	0	0	0	0.142	0.912	0.6	0	0.967	Srsf2	Srrm1
Srrm1	Srsf2	10090.ENSMUSP00000125003	10090.ENSMUSP00000090059	0	0	0	0	0.142	0.912	0.6	0	0.967	Srsf2	Srrm1
Srrm1	Srsf2	10090.ENSMUSP00000125003	10090.ENSMUSP00000090059	0	0	0	0	0.142	0.912	0.6	0	0.967	Srsf2	Srrm1
Srrm1	Srsf2	10090.ENSMUSP00000125003	10090.ENSMUSP00000090059	0	0	0	0	0.142	0.912	0.6	0	0.967	Srsf2	Srrm1
Srrm1	Srsf2	10090.ENSMUSP00000125003	10090.ENSMUSP00000090059	0	0	0	0	0.142	0.912	0.6	0	0.967	Srsf2	Srrm1
Srrm1	Srsf2	10090.ENSMUSP00000125003	10090.ENSMUSP00000090059	0	0	0	0	0.142	0.912	0.6	0	0.967	Srsf2	Srrm1
Srrm1	Srsf2	10090.ENSMUSP00000125003	10090.ENSMUSP00000090059	0	0	0	0	0.142	0.912	0.6	0	0.967	Srsf2	Srrm1
Srrm1	Srsf2	10090.ENSMUSP00000125003	10090.ENSMUSP00000090059	0	0	0	0	0.142	0.912	0.6	0	0.967	Srsf2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srsf6	10090.ENSMUSP00000125003	10090.ENSMUSP00000119065	0	0	0	0	0.076	0.262	0.6	0	0.703	Srsf6	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
